28/09/2016 20:18:08 ;Voando a 0 kts está cruzando o PR-AZG, Embraer 195. #Avião #RobôBum;BRAUnknowAirE484E6;Low;,em Modo S,, Hex:E484E6, ;,em Modo S,, Hex:E484E6, ;
28/09/2016 20:18:08 ;Voando a 0 kts está cruzando o PR-MAS, Airbus A320. #Avião #RobôBum;BRAUnknowAirE47F1F;Low;,em Modo S,, Hex:E47F1F, ;,em Modo S,, Hex:E47F1F, ;
28/09/2016 20:18:08 ;Voando a 518 kts está cruzando com a pintura One World, o PR-MYF, TAM3656, A320 de Campinas - SP para Brasília - DF. #Avião #RobôBum;BRAUnknowAirE483DE;Low;Velocidade (speed) abaixo de 200:518kts e altude maior que 28000:33975, Hex:E483DE, ;Velocidade (speed) abaixo de 200:518kts e altude maior que 28000:33975, Hex:E483DE, ;
28/09/2016 20:18:08 ;Voando a 0 kts está cruzando com a pintura da Coca-Cola Zero, o PR-AXB, E190. #Avião #RobôBum;BRAUnknowAirE48AFC;Low;,em Modo S,, Hex:E48AFC, ;,em Modo S,, Hex:E48AFC, ;
28/09/2016 20:18:08 ;Voando a 0 kts está cruzando o PR-AYF, Embraer 195. #Avião #RobôBum;BRAUnknowAirE48616;Low;,em Modo S,, Hex:E48616, ;,em Modo S,, Hex:E48616, ;
28/09/2016 20:18:08 ;Voando a 0 kts está cruzando o PR-MHA, Airbus A320. #Avião #RobôBum;BRAUnknowAirE48014;Low;,em Modo S,, Hex:E48014, ;,em Modo S,, Hex:E48014, ;
28/09/2016 20:18:08 ;Voando a 0 kts está cruzando o N529TP, Boeing 737-400. #Avião #RobôBum;BRAUnknowAirA6AC14;Low;,em Modo S,, Hex:A6AC14, ;,em Modo S,, Hex:A6AC14, ;
28/09/2016 20:18:08 ;Voando a 0 kts está cruzando de novas cores da Gol, o PR-GTB, B738. #Avião #RobôBum;BRAUnknowAirE47ECE;Low;,em Modo S,, Hex:E47ECE, ;,em Modo S,, Hex:E47ECE, ;
28/09/2016 20:18:09 ;Trazendo gente para conexão, está pousando o GLO1558 (PR-GXN), B738 de São Paulo (Congonhas). #Avião #RobôBum;BRAUnknowAirE48F00;High;Velocidade vertical abaixo de -500:-832 e altude menor que 28000:325, Hex:E48F00, . !IsKnownAirplane.;Velocidade vertical abaixo de -500:-832 e altude menor que 28000:325, Hex:E48F00, . !IsKnownAirplane.;
28/09/2016 20:18:09 ;Voando a 0 kts está cruzando o PR-AYM, Embraer 195. #Avião #RobôBum;BRAUnknowAirE486EE;Low;,em Modo S,, Hex:E486EE, ;,em Modo S,, Hex:E486EE, ;
28/09/2016 20:18:09 ;Voando a 0 kts está cruzando o PR-AYN, Embraer 195. #Avião #RobôBum;BRAUnknowAirE48762;Low;,em Modo S,, Hex:E48762, ;,em Modo S,, Hex:E48762, ;
28/09/2016 20:18:09 ;Trazendo gente para conexão, está pousando o TAM3712 (PR-MYN), A320 de São Paulo (Congonhas), vai passar pelo Plano Piloto. #Avião #RobôBum;BRAUnknowAirE48AD5;High;Velocidade vertical abaixo de -500:-832 e altude menor que 28000:3925, Hex:E48AD5, . !IsKnownAirplane.;Velocidade vertical abaixo de -500:-832 e altude menor que 28000:3925, Hex:E48AD5, . !IsKnownAirplane.;
28/09/2016 20:18:09 ;Voando a 447 kts está cruzando o SID9975 (F-GIXS), Boeing 737-300. #Avião #RobôBum;BRAUnknowAir3922F2;Low;Velocidade (speed) abaixo de 200:447kts e altude maior que 28000:36975, Hex:3922F2, ;Velocidade (speed) abaixo de 200:447kts e altude maior que 28000:36975, Hex:3922F2, ;
28/09/2016 20:18:09 ;Trazendo gente para conexão, está pousando o AZU5097 (PR-ATE), AT76. #Avião #RobôBum;BRAUnknowAirE48ABD;High;Velocidade vertical abaixo de -500:-576 e altude menor que 28000:2900, Hex:E48ABD, . !IsKnownAirplane.;Velocidade vertical abaixo de -500:-576 e altude menor que 28000:2900, Hex:E48ABD, . !IsKnownAirplane.;
28/09/2016 20:18:09 ;Trazendo gente para conexão, está pousando o GOL5469 (PR-VBI), B737. #Avião #RobôBum;BRAUnknowAirE483A4;High;Velocidade vertical abaixo de -500:-640 e altude menor que 28000:3350, Hex:E483A4, . !IsKnownAirplane.;Velocidade vertical abaixo de -500:-640 e altude menor que 28000:3350, Hex:E483A4, . !IsKnownAirplane.;
28/09/2016 20:18:09 ;Voando a 0 kts está cruzando o PT-MZL, Airbus A320. #Avião #RobôBum;BRAUnknowAirE47E51;Low;,em Modo S,, Hex:E47E51, ;,em Modo S,, Hex:E47E51, ;
28/09/2016 20:18:09 ;Hora de trabalhar! Está decolando o TAM3178 (PT-MXJ), A321 para Salvador - BA. #Avião #RobôBum;BRAUnknowAirE48DC5;High;Velocidade vertical superior a 500:1280 e altude entre 4000 e 18000:4850, Hex:E48DC5, ;Velocidade vertical superior a 500:1280 e altude entre 4000 e 18000:4850, Hex:E48DC5, ;
28/09/2016 20:18:09 ;Voando a 481 kts está cruzando o PR-MBX, Airbus A320. #Avião #RobôBum;BRAUnknowAirE4819A;Low;Velocidade (speed) abaixo de 200:481kts e altude maior que 28000:34275, Hex:E4819A, ;Velocidade (speed) abaixo de 200:481kts e altude maior que 28000:34275, Hex:E4819A, ;
28/09/2016 20:18:09 ;Voando a 542 kts está cruzando um Airbus A330-200, o TAP118 (CS-TOP) de Porto Alegre - RS para Lisboa. #Avião #RobôBum;BRAWide4951F0;Medium;Velocidade (speed) abaixo de 200:542kts e altude maior que 28000:37000, Hex:4951F0, ;Velocidade (speed) abaixo de 200:542kts e altude maior que 28000:37000, Hex:4951F0, ;
28/09/2016 20:18:09 ;Voando a 509 kts está cruzando um Boeing 777-200, o AFR393 (F-GSPT) de Montevideo para Buenos Aires. #Avião #RobôBum;BRAWide3949F3;Medium;Velocidade (speed) abaixo de 200:509kts e altude maior que 28000:33000, Hex:3949F3, ;Velocidade (speed) abaixo de 200:509kts e altude maior que 28000:33000, Hex:3949F3, ;
28/09/2016 20:18:09 ;Voando a 458 kts está cruzando um Airbus A330-200, o AVA249 (N974AV) de Bogota para São Paulo (Guarulhos). #Avião #RobôBum;BRAWideAD9295;Medium;Velocidade (speed) abaixo de 200:458kts e altude maior que 28000:41000, Hex:AD9295, ;Velocidade (speed) abaixo de 200:458kts e altude maior que 28000:41000, Hex:AD9295, ;
28/09/2016 20:18:09 ;Nem vai parar aqui para tomar um cafezinho um Boeing 777-200, o AFR393 (F-GSPT). #Avião #RobôBum;BSBWide3949F3;Medium;Velocidade (speed) abaixo de 200:509kts e altude maior que 28000:33000, Hex:3949F3, ;Velocidade (speed) abaixo de 200:509kts e altude maior que 28000:33000, Hex:3949F3, ;
28/09/2016 20:18:09 ;Há poucas nuvens no céu da capital. (SBBR 282300Z 00000KT 9999 FEW040 22/17 Q1018);PluginMetarDFFewClouds;Low;;;
28/09/2016 20:18:09 ;O GOL5469 (PR-VBI) está na aproximação da região modelo Boeing 737-700. #Avião #RobôBum;BRAUnknowAirE483A4;High;Velocidade vertical abaixo de -500:-640 e altude menor que 28000:3350, Hex:E483A4, . !IsKnownAirplane.;Velocidade vertical abaixo de -500:-640 e altude menor que 28000:3350, Hex:E483A4, . !IsKnownAirplane.;
28/09/2016 20:18:09 ;O TAM3178 (PT-MXJ) está decolando de Brasil afora  modelo Airbus A321 para Salvador - BA. #Avião #RobôBum;BRAUnknowAirE48DC5;High;Velocidade vertical superior a 500:1280 e altude entre 4000 e 18000:4850, Hex:E48DC5, ;Velocidade vertical superior a 500:1280 e altude entre 4000 e 18000:4850, Hex:E48DC5, ;
28/09/2016 20:21:09 ;O PT-MZI está voando pela região, um Airbus A320. #Avião #RobôBum;BRAUnknowAirE47E29;Low;,em Modo S,, Hex:E47E29, ;,em Modo S,, Hex:E47E29, ;
28/09/2016 20:21:09 ;O PT-MZI está voando pela região, um Airbus A320. #Avião #RobôBum;MCPUnknowAirE47E29;Low;,em Modo S,, Hex:E47E29, ;,em Modo S,, Hex:E47E29, ;
28/09/2016 20:21:09 ;O PR-AZH está voando pela região, um Embraer 195. #Avião #RobôBum;BRAUnknowAirE484E7;Low;,em Modo S,, Hex:E484E7, ;,em Modo S,, Hex:E484E7, ;
28/09/2016 20:21:09 ;O PR-AZH está voando pela região, um Embraer 195. #Avião #RobôBum;MCPUnknowAirE484E7;Low;,em Modo S,, Hex:E484E7, ;,em Modo S,, Hex:E484E7, ;
28/09/2016 20:21:09 ;O TAM3672 (PR-MHZ) está chegando ao aeroporto, um Airbus A320 de Rio De Janeiro(GIG). #Avião #RobôBum;BRAUnknowAirE48275;High;Velocidade vertical abaixo de -500:-1024 e altude menor que 28000:4800, Hex:E48275, . !IsKnownAirplane.;Velocidade vertical abaixo de -500:-1024 e altude menor que 28000:4800, Hex:E48275, . !IsKnownAirplane.;
28/09/2016 20:21:09 ;O 6603 (PR-GXP) está voando pela região, um Boeing 737-800. #Avião #RobôBum;BRAUnknowAirE48F02;Low;Velocidade (speed) abaixo de 200:461kts e altude maior que 28000:37000, Hex:E48F02, ;Velocidade (speed) abaixo de 200:461kts e altude maior que 28000:37000, Hex:E48F02, ;
28/09/2016 20:21:09 ;Com a pintura One World, o PR-MYF, TAM3656 está voando pela região, A320 de Campinas - SP para Brasília - DF. #Avião #RobôBum;BRAUnknowAirE483DE;Low;Velocidade (speed) abaixo de 200:510kts e altude maior que 28000:33950, Hex:E483DE, ;Velocidade (speed) abaixo de 200:510kts e altude maior que 28000:33950, Hex:E483DE, ;
28/09/2016 20:21:09 ;Com a pintura da Coca-Cola Zero, o PR-AXB está voando pela região, E190. #Avião #RobôBum;BRAUnknowAirE48AFC;Low;,em Modo S,, Hex:E48AFC, ;,em Modo S,, Hex:E48AFC, ;
28/09/2016 20:21:09 ;Com a pintura da Coca-Cola Zero, o PR-AXB está voando pela região, E190. #Avião #RobôBum;MCPUnknowAirE48AFC;Low;,em Modo S,, Hex:E48AFC, ;,em Modo S,, Hex:E48AFC, ;
28/09/2016 20:21:09 ;O PR-AYF está voando pela região, um Embraer 195. #Avião #RobôBum;BRAUnknowAirE48616;Low;,em Modo S,, Hex:E48616, ;,em Modo S,, Hex:E48616, ;
28/09/2016 20:21:09 ;O PR-AYF está voando pela região, um Embraer 195. #Avião #RobôBum;MCPUnknowAirE48616;Low;,em Modo S,, Hex:E48616, ;,em Modo S,, Hex:E48616, ;
28/09/2016 20:21:09 ;O PR-MHA está voando pela região, um Airbus A320. #Avião #RobôBum;BRAUnknowAirE48014;Low;,em Modo S,, Hex:E48014, ;,em Modo S,, Hex:E48014, ;
28/09/2016 20:21:09 ;O PR-MHA está voando pela região, um Airbus A320. #Avião #RobôBum;MCPUnknowAirE48014;Low;,em Modo S,, Hex:E48014, ;,em Modo S,, Hex:E48014, ;
28/09/2016 20:21:09 ;O N529TP está voando pela região, um Boeing 737-400. #Avião #RobôBum;BRAUnknowAirA6AC14;Low;,em Modo S,, Hex:A6AC14, ;,em Modo S,, Hex:A6AC14, ;
28/09/2016 20:21:09 ;O N529TP está voando pela região, um Boeing 737-400. #Avião #RobôBum;MCPUnknowAirA6AC14;Low;,em Modo S,, Hex:A6AC14, ;,em Modo S,, Hex:A6AC14, ;
28/09/2016 20:21:09 ;O TAM3783 (PR-MBO) está chegando ao aeroporto, um Airbus A320 de João Pessoa - SE. #Avião #RobôBum;BRAUnknowAirE48080;High;Velocidade vertical abaixo de -500:-704 e altude menor que 28000:3675, Hex:E48080, . !IsKnownAirplane.;Velocidade vertical abaixo de -500:-704 e altude menor que 28000:3675, Hex:E48080, . !IsKnownAirplane.;
28/09/2016 20:21:09 ;O PR-AYM está voando pela região, um Embraer 195. #Avião #RobôBum;BRAUnknowAirE486EE;Low;,em Modo S,, Hex:E486EE, ;,em Modo S,, Hex:E486EE, ;
28/09/2016 20:21:09 ;O PR-AYM está voando pela região, um Embraer 195. #Avião #RobôBum;MCPUnknowAirE486EE;Low;,em Modo S,, Hex:E486EE, ;,em Modo S,, Hex:E486EE, ;
28/09/2016 20:21:09 ;O SID9975 (F-GIXS) está voando pela região, um Boeing 737-300. #Avião #RobôBum;BRAUnknowAir3922F2;Low;Velocidade (speed) abaixo de 200:451kts e altude maior que 28000:37000, Hex:3922F2, ;Velocidade (speed) abaixo de 200:451kts e altude maior que 28000:37000, Hex:3922F2, ;
28/09/2016 20:21:09 ;O PR-GXV está voando pela região, um Boeing 737-800. #Avião #RobôBum;BRAUnknowAirE48FB6;Low;,em Modo S,, Hex:E48FB6, ;,em Modo S,, Hex:E48FB6, ;
28/09/2016 20:21:09 ;O PR-GXV está voando pela região, um Boeing 737-800. #Avião #RobôBum;MCPUnknowAirE48FB6;Low;,em Modo S,, Hex:E48FB6, ;,em Modo S,, Hex:E48FB6, ;
28/09/2016 20:21:09 ;O ONE6065 (PR-AVJ) está chegando ao aeroporto, um Airbus A318 de Brasília - DF. #Avião #RobôBum;BRAUnknowAirE48990;High;Velocidade vertical abaixo de -500:-704 e altude menor que 28000:4975, Hex:E48990, . !IsKnownAirplane.;Velocidade vertical abaixo de -500:-704 e altude menor que 28000:4975, Hex:E48990, . !IsKnownAirplane.;
28/09/2016 20:21:09 ;Com a pintura Verão Azul, o PR-AXH está voando pela região, E190. #Avião #RobôBum;BRAUnknowAirE48CEA;Low;,em Modo S,, Hex:E48CEA, ;,em Modo S,, Hex:E48CEA, ;
28/09/2016 20:21:09 ;Com a pintura Verão Azul, o PR-AXH está voando pela região, E190. #Avião #RobôBum;MCPUnknowAirE48CEA;Low;,em Modo S,, Hex:E48CEA, ;,em Modo S,, Hex:E48CEA, ;
28/09/2016 20:21:09 ;O PT-MZL está voando pela região, um Airbus A320. #Avião #RobôBum;BRAUnknowAirE47E51;Low;,em Modo S,, Hex:E47E51, ;,em Modo S,, Hex:E47E51, ;
28/09/2016 20:21:09 ;O PT-MZL está voando pela região, um Airbus A320. #Avião #RobôBum;MCPUnknowAirE47E51;Low;,em Modo S,, Hex:E47E51, ;,em Modo S,, Hex:E47E51, ;
28/09/2016 20:21:09 ;O PR-MBX está voando pela região, um Airbus A320. #Avião #RobôBum;BRAUnknowAirE4819A;Low;Velocidade (speed) abaixo de 200:479kts e altude maior que 28000:35950, Hex:E4819A, ;Velocidade (speed) abaixo de 200:479kts e altude maior que 28000:35950, Hex:E4819A, ;
28/09/2016 20:21:09 ;O TAM3336 (PR-MYR) está chegando ao aeroporto, um Airbus A320 de Curitiba. #Avião #RobôBum;BRAUnknowAirE48B64;High;Velocidade vertical abaixo de -500:-896 e altude menor que 28000:3550, Hex:E48B64, . !IsKnownAirplane.;Velocidade vertical abaixo de -500:-896 e altude menor que 28000:3550, Hex:E48B64, . !IsKnownAirplane.;
